maxbinout.016_sub___opera_contig_5298	181784	181830	2	4	0	4	6	119
maxbinout.016_sub___opera_contig_5298	208078	208228	1	1	0	1	0	68
maxbinout.016_sub___opera_contig_5298	1338579	1338692	1	3	0	4	0	121
groopm_bin_36___opera_contig_5368	31070	31101	1	3	0	1	0	18
groopm_bin_36___opera_contig_5368	121906	121968	2	2	0	1	0	42
groopm_bin_36___opera_contig_5368	162748	162771	2	2	0	1	0	45
groopm_bin_36___opera_contig_5368	304331	314135	2	6	0	1	0	14
groopm_bin_36___opera_contig_5368	372202	372340	2	4	0	6	0	121
groopm_bin_36___opera_contig_5368	452243	452293	2	2	0	1	0	118
groopm_bin_36___opera_contig_5368	670918	671018	2	4	0	1	0	122
groopm_bin_36___opera_contig_5368	956430	956461	0	0	0	6	0	111
solidbin_5229_sub___opera_contig_5266	67354	67504	1	3	0	31	1	108
solidbin_5229_sub___opera_contig_5266	93604	93638	1	1	0	1	0	25
solidbin_5229_sub___opera_contig_5266	121006	121156	1	1	0	8	0	83
solidbin_5229_sub___opera_contig_5266	131073	132401	2	4	0	0	1	12
solidbin_5229_sub___opera_contig_5266	134191	134244	2	2	0	1	0	16
solidbin_5229_sub___opera_contig_5266	192795	192893	1	3	0	2	0	80
solidbin_5229_sub___opera_contig_5266	237942	258922	1	1	0	1	0	16
solidbin_5229_sub___opera_contig_5266	254339	256244	2	2	0	0	1	12
solidbin_5229_sub___opera_contig_5266	255134	255284	1	1	0	60	0	104
solidbin_5229_sub___opera_contig_5266	495057	495152	2	4	0	1	0	69
solidbin_5229_sub___opera_contig_5266	739410	739468	2	2	0	1	0	18
solidbin_5229_sub___opera_contig_5266	772230	772274	2	2	0	1	0	89
solidbin_5229_sub___opera_contig_5266	847200	847334	2	4	0	3	0	111
solidbin_5229_sub___opera_contig_5266	913310	913525	2	2	0	1	0	42
groopm_bin_36___opera_contig_5376	299372	299463	2	2	0	1	0	51
groopm_bin_36___opera_contig_5376	345407	345429	2	2	0	1	0	25
groopm_bin_36___opera_contig_5376	403891	404041	2	4	0	4	0	119
groopm_bin_36___opera_contig_5376	409048	409258	1	1	0	4	0	61
groopm_bin_36___opera_contig_5376	417465	417493	0	0	0	7	0	122
groopm_bin_36___opera_contig_5376	550810	550875	1	1	0	1	0	67
groopm_bin_36___opera_contig_5376	679221	679253	0	0	0	3	0	114
groopm_bin_36___opera_contig_5376	820024	820174	1	3	0	11	2	124
groopm_bin_36___opera_contig_5376	937493	937528	1	3	0	1	0	51
groopm_bin_36___opera_contig_5376	940060	940155	1	1	0	8	0	26
groopm_bin_30___opera_contig_5319	445444	445542	2	4	0	1	0	12
solidbin_5229_sub___opera_contig_5312	390900	390927	1	1	0	1	0	21
solidbin_5229_sub___opera_contig_5312	390900	390942	1	1	0	2	12	37
solidbin_5229_sub___opera_contig_5312	464612	464762	2	2	0	23	0	100
solidbin_5229_sub___opera_contig_5312	477945	478095	2	2	0	5	0	123
solidbin_5229_sub___opera_contig_5312	479966	480073	1	3	0	1	0	76
solidbin_5229_sub___opera_contig_5312	601732	604590	1	1	0	0	1	20
solidbin_5229_sub___opera_contig_5312	601732	607428	1	1	0	0	1	20
solidbin_5229_sub___opera_contig_5312	601732	608737	1	1	0	0	1	20
solidbin_5229_sub___opera_contig_5312	608160	609621	2	2	0	0	3	73
solidbin_5229_sub___opera_contig_5312	609365	609508	2	2	0	1	0	114
solidbin_5229_sub___opera_contig_5312	776576	776617	2	4	0	1	0	28
groopm_bin_36___opera_contig_5369	276472	276503	2	4	0	1	0	18
groopm_bin_36___opera_contig_5369	496737	496765	2	2	0	1	0	71
groopm_bin_36___opera_contig_5369	497148	497327	2	2	0	1	0	40
groopm_bin_36___opera_contig_5369	497184	497273	1	1	0	0	1	24
groopm_bin_36___opera_contig_5369	497184	497363	1	1	0	3	1	68
groopm_bin_36___opera_contig_5369	497274	497363	1	1	0	0	1	30
groopm_bin_36___opera_contig_5369	607064	607183	2	4	0	1	0	34
groopm_bin_36___opera_contig_5369	808604	808783	1	1	0	1	0	74
solidbin_4270_sub___opera_contig_3	141	41151	1	1	0	1	0	33
solidbin_4270_sub___opera_contig_3	41052	41184	1	3	0	4	0	109
solidbin_4270_sub___opera_contig_3	155625	625360	0	0	0	8	0	44
solidbin_4270_sub___opera_contig_3	597097	765723	0	0	0	3	0	111
solidbin_4270_sub___opera_contig_3	613818	613862	0	0	0	26	2	106
solidbin_4270_sub___opera_contig_3	765752	765863	1	3	0	6	0	107
solidbin_4270_sub___opera_contig_3	778656	778676	1	1	0	1	0	39
maxbinout.008_sub___opera_contig_5278	641962	642137	2	4	0	24	1	124
solidbin_5229_sub___opera_contig_5267	54322	54472	2	2	0	2	0	70
solidbin_5229_sub___opera_contig_5267	123892	124170	1	3	0	1	0	20
solidbin_5229_sub___opera_contig_5267	163452	163514	1	1	0	1	0	48
solidbin_5229_sub___opera_contig_5267	172098	190969	2	2	0	1	0	12
solidbin_5229_sub___opera_contig_5267	221098	221248	2	4	0	5	0	119
solidbin_5229_sub___opera_contig_5267	426533	426678	1	1	0	2	0	115
maxbinout.008_sub___opera_contig_5279	461437	461576	2	2	0	1	0	29
maxbinout.008_sub___opera_contig_5279	461469	461520	0	0	0	13	1	105
solidbin_5229_sub___opera_contig_5268	38181	38331	2	2	0	11	0	124
solidbin_5229_sub___opera_contig_5268	329928	330046	1	3	0	1	0	67
solidbin_5229_sub___opera_contig_5268	427414	427564	1	1	0	37	0	125
solidbin_5229_sub___opera_contig_5268	428276	428426	2	2	0	109	0	124
groopm_bin_36___opera_contig_5370	271209	271253	0	0	0	6	0	95
groopm_bin_36___opera_contig_5370	271344	271393	0	0	0	4	1	71
groopm_bin_36___opera_contig_5370	296557	296628	1	3	0	1	0	46
groopm_bin_36___opera_contig_5370	553073	553105	1	1	0	1	0	20
groopm_bin_36___opera_contig_5370	569982	596558	2	2	0	1	0	51
groopm_bin_36___opera_contig_5370	591139	591176	1	3	0	2	0	71
groopm_bin_36___opera_contig_5370	621274	621317	0	0	0	3	0	44
maxbinout.010_sub___opera_contig_5257	208901	209066	1	3	0	1	0	41
maxbinout.010_sub___opera_contig_5257	265024	265053	2	2	0	1	0	58
maxbinout.010_sub___opera_contig_5257	282949	282984	1	3	0	5	0	91
solidbin_5229_sub___opera_contig_5251	38052	38072	1	3	0	1	0	49
solidbin_5229_sub___opera_contig_5251	38059	38225	1	3	0	1	0	45
solidbin_5229_sub___opera_contig_5251	350054	350113	1	3	0	1	0	79
solidbin_5229_sub___opera_contig_5251	352999	356160	1	1	0	3	0	54
solidbin_5229_sub___opera_contig_5251	359161	359337	1	1	0	1	0	72
solidbin_5229_sub___opera_contig_5251	568971	569015	2	2	0	1	0	30
groopm_bin_34___opera_contig_7	403277	403388	2	2	0	1	0	111
groopm_bin_34___opera_contig_7	410935	411083	2	2	0	4	0	114
solidbin_4270_sub___opera_contig_5274	3237	3387	1	1	0	1	0	37
groopm_bin_36___opera_contig_5377	169340	169441	1	3	0	1	0	28
groopm_bin_30___opera_contig_5324	277202	277278	2	4	0	1	0	34
maxbinout.010_sub___opera_contig_5339	63274	63330	1	1	0	1	0	45
maxbinout.010_sub___opera_contig_5339	72057	72147	2	4	0	1	0	46
maxbinout.010_sub___opera_contig_5339	116663	116801	1	3	0	1	0	22
maxbinout.010_sub___opera_contig_5339	124963	125067	1	3	0	1	0	44
solidbin_4270_sub___opera_contig_15	372928	374207	2	2	0	2	0	108
groopm_bin_34___opera_contig_5373	51630	51780	1	1	0	10	0	120
groopm_bin_34___opera_contig_5373	96284	98240	1	1	0	1	0	13
groopm_bin_34___opera_contig_5373	397473	397580	1	1	0	1	0	63
groopm_bin_34___opera_contig_17	87979	88129	2	4	0	1	0	50
groopm_bin_34___opera_contig_17	219675	219825	1	1	0	1	0	66
groopm_bin_34___opera_contig_5332	155448	155598	2	2	0	3	0	80
groopm_bin_34___opera_contig_5332	185825	185975	1	3	0	3	0	82
groopm_bin_34___opera_contig_5332	402864	402898	0	0	0	8	0	96
groopm_bin_34___opera_contig_5299	356524	356667	1	1	0	16	0	119
groopm_bin_30___opera_contig_18	38544	38565	2	6	0	1	0	40
groopm_bin_30___opera_contig_18	38624	38678	0	0	0	3	1	75
maxbinout.010_sub___opera_contig_5340	289479	289576	2	2	0	5	0	122
maxbinout.016_sub___opera_contig_5333	224815	224941	1	3	0	0	1	73
groopm_bin_34___opera_contig_5374	34822	34972	1	1	0	171	0	112
groopm_bin_34___opera_contig_5374	295192	295329	1	1	0	2	0	78
solidbin_4270_sub___opera_contig_5384	110450	110920	1	1	0	1	0	41
solidbin_4270_sub___opera_contig_5384	284107	284197	2	4	0	4	0	120
solidbin_4270_sub___opera_contig_5384	314794	314850	2	2	0	13	0	68
maxbinout.010_sub___opera_contig_5342	165343	165369	1	1	0	1	0	42
maxbinout.010_sub___opera_contig_5342	179295	179421	0	0	0	5	0	83
maxbinout.010_sub___opera_contig_5342	200942	200989	1	3	0	1	0	22
maxbinout.010_sub___opera_contig_5342	211354	211421	2	2	0	1	0	25
groopm_bin_34___opera_contig_5301	94473	94599	2	4	0	6	1	95
groopm_bin_34___opera_contig_5301	347430	347580	1	1	0	9	0	110
solidbin_5229_sub___opera_contig_5252	57326	57498	1	3	0	1	0	64
solidbin_5229_sub___opera_contig_5252	153371	153568	1	3	0	1	0	26
solidbin_5229_sub___opera_contig_5252	270214	270726	1	1	0	1	0	40
maxbinout.010_sub___opera_contig_5343	125671	125697	0	0	0	7	1	123
maxbinout.010_sub___opera_contig_5343	181457	181496	0	0	0	5	0	118
maxbinout.010_sub___opera_contig_5379	79722	79743	2	2	0	1	0	95
maxbinout.010_sub___opera_contig_5379	122914	123000	0	0	0	5	0	94
maxbinout.010_sub___opera_contig_5379	161942	162003	2	2	0	1	0	19
groopm_bin_43___opera_contig_5385	194101	199132	1	1	0	0	1	16
maxbinout.017___opera_contig_21	107787	107937	1	1	0	1	0	122
maxbinout.010_sub___opera_contig_5344	91801	91857	1	1	0	3	0	44
groopm_bin_36___opera_contig_5270	11676	37116	1	3	0	1	0	13
groopm_bin_36___opera_contig_5270	84810	84847	0	0	0	8	0	103
groopm_bin_36___opera_contig_5270	160838	160877	1	3	0	2	0	92
groopm_bin_36___opera_contig_5270	273362	273490	0	0	0	6	0	61
maxbinout.013_sub___opera_contig_25	120264	120487	2	4	0	1	0	58
maxbinout.013_sub___opera_contig_25	131754	131818	1	1	0	1	0	44
maxbinout.016_sub___opera_contig_5316	61051	61201	2	2	0	2	0	91
groopm_bin_43___opera_contig_5260	38481	38511	2	2	0	1	0	73
maxbinout.010_sub___opera_contig_28	82077	82257	2	4	0	1	0	100
maxbinout.010_sub___opera_contig_30	55977	56104	1	3	0	1	0	77
solidbin_5229_sub___opera_contig_5269	38992	39071	1	3	0	1	0	22
solidbin_5229_sub___opera_contig_5269	218710	218826	0	0	0	22	0	119
solidbin_5229_sub___opera_contig_5269	220297	220368	1	1	0	6	1	84
solidbin_5229_sub___opera_contig_5269	220701	220754	1	1	0	0	1	51
solidbin_5229_sub___opera_contig_5269	246549	246694	1	3	0	1	0	76
unbinned___opera_contig_38	161452	161602	2	2	0	4	0	123
groopm_bin_36___opera_contig_5378	52556	52637	2	4	0	2	0	90
groopm_bin_36___opera_contig_5378	76899	77012	2	4	0	1	0	45
solidbin_4270_sub___opera_contig_43	171037	171111	2	4	0	5	0	111
maxbinout.010_sub___opera_contig_49	62421	103524	2	2	0	1	0	12
unbinned___opera_contig_5304	13811	13961	2	2	0	0	1	110
unbinned___opera_contig_5304	13850	14000	1	1	0	0	1	71
unbinned___opera_contig_5306	186005	186072	2	2	0	4	0	114
unbinned___opera_contig_76	147575	147695	1	3	0	1	0	116
unbinned___opera_contig_76	150035	150106	1	1	0	1	0	82
maxbinout.016_sub___opera_contig_5307	20312	20358	2	4	0	0	6	74
groopm_bin_34___opera_contig_78	91602	163309	1	1	0	3	0	124
groopm_bin_34___opera_contig_78	164003	164153	2	2	0	6	0	100
maxbinout.013_sub___opera_contig_67	44933	45016	2	4	0	1	0	56
maxbinout.010_sub___opera_contig_68	124837	125061	2	2	0	1	0	55
maxbinout.010_sub___opera_contig_5348	43435	43500	2	4	0	1	0	105
maxbinout.010_sub___opera_contig_5348	158715	158822	2	4	0	1	0	24
maxbinout.017___opera_contig_73	137237	137360	2	2	0	42	2	122
groopm_bin_34___opera_contig_5309	31652	31726	2	4	0	4	1	90
groopm_bin_34___opera_contig_5309	94435	94563	2	4	0	17	0	124
groopm_bin_34___opera_contig_5309	94449	94577	2	4	0	1	0	73
maxbinout.017___opera_contig_5350	108821	108898	2	4	0	3	0	88
maxbinout.013_sub___opera_contig_112	12060	12165	2	4	0	1	0	109
maxbinout.017___opera_contig_117	31912	54311	1	3	0	1	0	72
maxbinout.010_sub___opera_contig_121	63008	63036	1	3	0	1	0	19
maxbinout.010_sub___opera_contig_135	71523	71587	1	3	0	3	0	112
